Permeability,Porosity,Facies
569.171,16.4031,4
439.117,18.8468,1
574.826,18.2862,4
569.385,18.3908,4
481.086,19.4713,1
624.807,24.5722,0
525.678,19.3917,1
363.788,13.3751,2
356.596,12.8978,2
341.676,11.5766,2
324.126,11.6752,2
312.554,12.6453,2
309.785,15.1144,2
317.266,15.267,2
475.122,15.7926,4
478.612,15.0152,4
343.659,19.6833,3
325.145,18.0074,3
311.125,18.8681,3
373.535,13.2396,2
366.514,12.8794,2
520.478,18.0228,1
505.739,18.5317,1
650.662,24.2535,0
655.507,24.9183,0
659.813,24.2769,0
665.127,26.2349,0
486.758,20.5507,1
379.628,16.9112,4
343.999,17.3928,2
368.417,16.9499,2
395.573,16.6219,2
423.989,17.34,2
405.172,19.9147,3
408.327,20.1661,3
421.432,20.0446,3
498.376,16.9048,2
483.81,15.678,2
461.5,21.3514,3
464.174,21.5337,3
421.54,13.3874,2
423.129,13.4906,2
433.48,12.3897,2
438.428,13.1789,2
438.728,12.4209,2
442.564,12.0789,2
446.419,12.6055,2
451.321,12.7579,2
457.842,13.4952,2
474.45,13.0496,2
503.097,13.3082,2
537.191,13.2787,2
567.325,13.5534,2
442.06,16.5941,3
428.716,15.9844,3
409.535,16.505,3
388.269,15.3869,3
371.785,16.6294,3
494.103,15.4292,2
469.149,14.099,2
444.594,15.2342,2
380.691,18.555,3
403.093,17.9514,3
411.84,14.9625,2
418.62,16.1119,2
425.913,15.2555,2
434.345,14.8965,2
434.244,19.4915,3
426.328,20.6284,3
412.867,19.8476,3
399.05,19.4031,3
387.62,18.1954,3
380.048,17.5172,3
375.345,18.873,3
403.784,13.6017,2
413.155,14.207,2
418.165,14.6733,2
441.972,16.692,4
351.058,21.1862,1
437.706,17.6273,4
437.107,17.4538,4
442.412,19.1659,4
453.574,19.1085,4
473.145,17.6207,4
502.749,17.343,4
540.914,20.3635,1
605.034,26.431,0
583.205,25.2708,0
562.588,24.8767,0
549.068,24.7244,0
546.09,25.3405,0
550.779,24.2742,0
563.494,23.6929,0
576.888,24.811,0
588.273,24.2475,0
598.816,23.4815,0
610.669,23.005,0
620.898,23.3233,0
628.837,23.2967,0
634.467,23.3699,0
628.242,23.6434,0
612.306,23.7214,0
584.772,24.2218,0
561.051,23.7876,0
552.642,23.7695,0
558.824,24.4574,0
576.911,24.7684,0
599.211,25.4275,0
620.542,24.0827,0
639.115,25.428,0
651.787,25.3374,0
36.863,5.11687,5
38.5365,4.46232,5
42.1217,5.1404,5
45.6067,4.78268,5
49.4535,5.54025,5
52.7042,5.18569,5
56.5265,4.69267,5
59.8503,4.78835,5
62.6872,5.10306,5
63.776,5.10261,5
63.5176,4.76438,5
61.6203,4.03087,5
57.6158,5.69492,5
53.3308,4.4948,5
49.0721,5.84378,5
47.3526,5.56743,5
400.531,19.8887,3
409.346,20.1034,3
413.862,19.631,3
411.759,19.4419,3
403.47,20.3937,3
385.04,20.0453,3
360.779,20.3363,3
330.992,20.1414,3
352.792,16.5731,2
341.712,16.8724,2
327.685,16.426,2
307.667,14.914,2
559.189,17.3922,4
390.117,19.4331,1
396.449,19.6554,1
549.18,18.2782,4
535.446,17.5542,4
633.14,24.7411,0
640.175,25.6101,0
507.028,17.4618,4
348.724,10.9096,2
332.215,11.8431,2
312.486,11.8563,2
300.305,12.6694,2
299.455,14.6863,2
306.095,15.0837,2
478.124,15.6915,4
478.215,14.7116,4
356.552,14.2605,2
332.075,19.1754,3
319.607,18.8886,3
319.056,18.3213,3
360.301,13.995,2
486.98,15.1164,4
478.668,14.397,4
502.155,18.9332,1
688.312,24.0527,0
698.779,24.6675,0
708.649,24.7199,0
719.536,25.0874,0
362.795,17.0941,4
372.856,17.3388,2
402.251,17.7627,2
429.19,18.6876,2
453.474,17.5122,2
382.18,19.5021,3
384.677,19.4918,3
399.153,20.7835,3
505.69,16.8764,2
483.763,15.7195,2
453.485,16.2844,2
426.73,15.1195,2
414.481,14.5006,2
417.71,13.5097,2
432.488,12.905,2
439.381,12.6671,2
440.537,13.2411,2
440.968,13.1117,2
439.275,12.2787,2
436.587,12.4483,2
438.937,13.303,2
453.008,12.5916,2
478.701,12.3589,2
510.665,13.2623,2
538.574,13.5679,2
562.444,14.51,2
420.02,15.3583,3
410.52,15.0477,3
399.389,15.8971,3
390.547,15.7872,3
384.283,15.9718,3
460.342,15.3547,2
437.692,15.7642,2
420.211,15.1663,2
385.57,19.1346,3
409.732,16.8202,2
413.334,15.2515,2
420.206,14.75,2
426.983,13.9253,2
428.631,19.0389,3
424.34,19.0926,3
414.518,18.3835,3
403.562,19.5669,3
393.988,17.7214,3
388.31,18.9204,3
383.999,17.4373,3
380.857,18.4093,3
410.423,13.0591,2
412.831,13.2837,2
408.465,13.8807,2
442.869,17.1929,4
386.037,21.2542,1
447.348,17.3364,4
455.571,18.3585,4
471.689,18.4752,4
497.419,19.4139,4
530.229,18.231,4
566.041,17.2623,4
533.811,21.3426,1
590.641,25.473,0
567.629,25.3592,0
551.726,25.3497,0
543.976,24.7512,0
549.138,25.5912,0
562.61,24.7995,0
577.014,24.5882,0
589.389,23.7101,0
601.514,23.475,0
614.564,23.0636,0
624.823,23.0994,0
631.949,23.6061,0
637.875,22.7076,0
500.688,18.3255,1
496.855,18.9631,1
577.394,23.0989,0
550.655,23.6088,0
545.677,23.2992,0
552.628,24.585,0
571.208,23.5235,0
592.625,23.2943,0
613.362,24.9132,0
630.264,25.8695,0
640.32,26.2794,0
36.8533,5.57562,5
40.3706,5.75371,5
44.6776,5.12729,5
48.595,4.272,5
52.093,4.71273,5
55.4287,4.43615,5
57.9867,4.47969,5
59.2424,4.15852,5
59.9079,5.01248,5
59.9003,4.61733,5
59.6361,5.62694,5
57.7977,3.88891,5
54.0219,4.11915,5
49.4441,3.80858,5
45.7003,4.94925,5
44.6454,6.62353,5
381.913,19.3025,3
393.635,20.0084,3
398.744,20.1208,3
398.846,20.1244,3
388.704,19.5578,3
371.601,20.6169,3
351.523,20.2914,3
330.543,19.8359,3
374.674,16.9922,2
362.68,16.7422,2
346.016,16.3128,2
540.147,15.6418,4
550.237,15.964,4
347.579,19.8326,1
353.769,20.2864,1
531.715,16.6578,4
512.879,17.6054,4
464.865,19.0066,1
632.541,24.9272,0
633.713,25.2698,0
343.199,12.7941,2
325.693,11.5235,2
306.571,11.8933,2
294.539,12.401,2
292.588,13.5667,2
298.254,15.632,2
307.367,14.9719,2
477.106,15.559,4
349.23,15.6676,2
344.111,20.1237,3
336.073,19.7378,3
338.1,19.1928,3
357.895,14.6192,2
487.459,15.2671,4
481.274,14.2202,4
466.024,14.805,4
720.33,24.1769,0
736.045,24.1732,0
748.532,25.4507,0
759.912,25.6533,0
347.068,15.4941,4
405.194,18.0474,2
437.461,16.9916,2
463.336,17.2181,2
484.7,16.7544,2
500.629,16.5174,2
367.049,19.6966,3
379.914,19.676,3
502.82,15.2702,2
475.826,15.788,2
444.132,14.7598,2
417.257,15.0509,2
406.069,14.9996,2
415.4,13.8147,2
437.208,14.1921,2
449.074,13.7908,2
453.145,13.5313,2
468.842,16.9154,4
436.025,11.6389,2
423.07,12.3265,2
421.325,11.6264,2
431.194,12.1279,2
450.269,12.7628,2
479.265,14.9656,2
507.122,14.5371,2
532.225,14.6578,2
415.387,16.0178,3
410.771,16.6841,3
406.422,16.1036,3
400.57,17.3655,3
396.376,17.3758,3
463.679,16.6151,2
441.863,15.4818,2
423.515,15.4994,2
411.571,16.7242,2
406.333,15.5226,2
407.864,16.1136,2
411.834,15.8299,2
416.621,15.9542,2
422.236,14.6555,2
425.227,20.124,3
419.201,19.3518,3
430.777,15.0134,2
404.656,18.7946,3
402.191,18.7121,3
399.427,18.5816,3
397.049,18.0596,3
389.725,16.968,3
411.769,14.5459,2
407.433,14.0925,2
449.426,16.0352,4
410.773,20.6344,1
431.956,21.7902,1
454.921,20.7275,1
480.542,19.4731,4
510.261,19.5057,4
545.305,17.6704,4
580.902,16.9762,4
612.424,16.5928,4
588.822,25.6298,0
564.607,26.0034,0
546.978,25.5375,0
539.22,25.382,0
543.37,25.984,0
554.844,25.1953,0
569.685,24.6297,0
584.4,23.2898,0
599.188,22.9832,0
609.079,23.5978,0
620.209,22.748,0
628.577,22.8583,0
635.053,23.6798,0
476.438,18.6835,1
463.413,19.7094,1
449.164,19.4975,1
545.378,23.7551,0
540.487,24.1781,0
548.236,23.6448,0
564.358,24.9484,0
584.551,24.4147,0
602.612,23.7655,0
615.224,24.9212,0
620.928,26.4456,0
35.0778,4.04035,5
40.3697,4.82274,5
46.2248,4.72429,5
51.2443,3.19027,5
55.207,4.11486,5
57.5753,3.71844,5
58.3488,3.22978,5
57.8138,4.51666,5
57.0751,3.34472,5
55.5239,3.64989,5
53.8904,3.73895,5
52.0434,3.72168,5
48.7624,3.97965,5
45.2984,3.64804,5
43.2124,4.78394,5
43.0155,6.66835,5
354.077,19.3077,3
365.731,19.8727,3
375.457,19.9968,3
379.902,20.7588,3
372.454,20.1092,3
358.948,19.5797,3
341.467,19.5779,3
401.155,17.3435,2
394.31,16.5384,2
381.124,16.3061,2
360.292,16.4232,2
338.886,15.7473,2
544.502,14.6681,4
317.421,19.2947,1
322,20.2849,1
520.255,15.7752,4
497.021,15.9753,4
478.575,16.5215,4
614.837,24.4864,0
612.909,23.966,0
478.02,15.5398,4
326.439,10.9212,2
458.834,22.4217,3
294.727,12.5469,2
293.423,13.9791,2
300.176,15.6825,2
309.843,15.2806,2
474.619,16.5582,4
469.708,15.8896,4
357.241,15.1007,2
356.302,21.4047,3
358.565,20.1687,3
373.517,19.0604,3
488.035,15.4019,4
482.33,14.8144,4
367.885,13.8762,2
438.829,15.8507,4
764.574,24.2126,0
777.165,24.9421,0
787.414,25.8146,0
461.031,20.3494,1
439.061,16.7513,2
470.847,17.1002,2
493.867,16.6492,2
511.427,16.3204,2
521.533,16.3296,2
354.282,19.7189,3
362.211,19.6424,3
371.533,20.4295,3
460.033,15.9455,2
429.066,14.7985,2
404.588,15.1192,2
400.126,15.1626,2
414.823,15.1042,2
443.209,14.3289,2
462.766,15.4624,2
468.851,14.1407,2
459.786,13.5788,2
439.278,12.3902,2
417.955,12.0141,2
407.809,12.2756,2
410.241,12.9304,2
424.551,13.2455,2
447.505,13.5296,2
472.252,15.2381,2
500.257,15.253,2
409.336,17.4837,3
408.715,17.2227,3
405.853,17.478,3
403.885,18.29,3
402.477,18.8294,3
468.791,16.2902,2
448.006,16.8396,2
427.056,16.0546,2
413.099,16.7078,2
404.341,17.339,2
403.049,17.0323,2
401.85,16.1595,2
405.509,16.6821,2
409.03,15.8726,2
412.881,15.1056,2
415.134,15.5527,2
417.673,15.0038,2
420.603,15.324,2
420.172,18.1947,3
418.297,17.8828,3
413.661,18.8932,3
402.849,17.6155,3
388.286,18.0585,3
418.249,12.7691,2
411.131,14.4247,2
458.63,16.6489,4
453.474,21.6961,1
464.619,21.1395,1
477.209,20.6545,1
514.244,18.6993,4
547.893,17.8256,4
582.996,17.2317,4
611.443,16.9737,4
630.662,16.9667,4
555.709,25.0816,0
538.838,25.5747,0
532.692,25.3701,0
536.597,24.8128,0
545.939,25.1147,0
557.239,24.4487,0
576.37,23.3166,0
593.253,23.8232,0
603.892,22.0908,0
611.318,22.4771,0
626.005,22.9204,0
634.177,23.1658,0
622.595,23.3085,0
434.393,18.1813,1
413.013,19.4382,1
542.549,23.1017,0
539.587,24.2881,0
545.732,24.0624,0
559.142,23.4833,0
576.857,24.4269,0
592.27,23.9884,0
598.46,25.3883,0
596.39,25.8475,0
32.9133,5.00631,5
39.8498,4.18206,5
47.1878,3.82476,5
53.2275,3.84997,5
57.2028,3.19479,5
59.1134,4.18499,5
58.8399,4.25885,5
56.9658,3.49019,5
54.3542,3.27441,5
51.2785,3.24028,5
48.7819,4.20685,5
46.1917,2.85573,5
43.7998,4.88258,5
42.0274,4.56955,5
41.931,5.43236,5
42.9598,6.3875,5
326.09,19.1029,3
337.503,19.5908,3
349.221,20.9786,3
357.057,19.5421,3
356.905,19.8553,3
349.467,19.0122,3
339.165,19.3887,3
417.321,16.9256,2
409.339,16.5456,2
391.526,16.6241,2
365.69,16.3392,2
342.616,15.1384,2
541.029,14.0609,4
540.435,15.3515,4
307.579,18.5723,1
329.402,17.5722,1
491.732,14.8328,4
472.676,15.9153,4
526.232,18.567,1
590.557,23.6175,0
474.031,15.2738,4
333.601,10.9669,2
439.448,23.2192,3
442.26,22.2893,3
301.772,14.0743,2
307.982,14.4442,2
320.283,15.3811,2
337.493,16.5283,2
602.75,16.8213,1
363.907,15.7491,2
375.082,19.2015,3
377.918,19.4031,3
392.527,19.2802,3
385.74,15.1467,2
482.987,15.0684,4
389.2,13.9448,2
390.407,14.2826,2
478.058,18.6516,1
792.881,25.259,0
797.806,24.6443,0
458.722,19.7407,1
469.925,16.4369,2
498.226,16.1206,2
517.315,16.1484,2
531.152,16.5269,2
534.173,15.8807,2
352.857,20.3216,3
355.754,20.7142,3
356.089,20.8776,3
438.283,14.3285,2
406.979,14.2715,2
389.222,15.5469,2
393.019,15.8714,2
415.976,15.6559,2
447.494,16.0449,2
473.341,15.4709,2
480.559,14.4336,2
470.243,14.7345,2
448.495,13.7729,2
422.509,12.5332,2
401.96,13.0089,2
396.018,11.7095,2
402.746,12.7533,2
416.596,14.1623,2
439.275,14.5366,2
465.224,15.6573,2
403.637,17.5875,3
402.048,17.9739,3
401.612,17.77,3
403.01,18.3182,3
404.486,19.24,3
467.712,16.2305,2
451.647,17.7929,2
430.833,17.0089,2
415.997,17.1747,2
402.965,17.217,2
395.062,17.3532,2
392.251,17.7041,2
394.14,17.5719,2
398.28,17.2579,2
401.043,17.7048,2
403.881,16.9355,2
408.691,16.9477,2
416.832,15.3028,2
427.345,15.4727,2
437.491,18.6387,3
428.558,17.8446,3
414.391,18.7275,3
397.889,18.9562,3
438.821,14.2386,2
433.551,14.2827,2
432.463,13.004,2
460.168,16.6177,4
469.661,22.045,1
471.348,21.4428,1
508.865,18.6125,4
543.27,18.8315,4
577.037,18.1988,4
331.23,15.1566,2
286.88,15.3196,2
627.608,17.8373,4
528.067,25.7729,0
525.169,25.3174,0
531.603,24.8807,0
540.86,24.9491,0
552.005,24.081,0
572.568,23.1167,0
589.056,21.7454,0
599.848,21.2991,0
608.939,21.8977,0
624.291,23.0042,0
631.01,23.3813,0
616.013,23.1226,0
589.703,22.5783,0
563.313,23.5556,0
551.252,23.9127,0
547.937,23.7023,0
549.178,24.0595,0
559.64,23.1257,0
571.574,24.4326,0
578.075,24.8506,0
576.453,25.0488,0
569.273,25.4297,0
559.18,26.2215,0
39.6704,3.47485,5
48.0561,3.92104,5
54.5216,3.21488,5
58.2314,2.47211,5
59.8295,3.46788,5
59.0382,2.74549,5
56.0944,1.97174,5
52.5746,2.06675,5
48.9426,2.6669,5
45.1016,2.70604,5
42.8785,2.56169,5
41.6416,3.66554,5
41.224,4.97743,5
42.0852,5.15104,5
43.9593,5.73183,5
311.126,19.1513,3
319.442,19.5489,3
331.859,20.0177,3
342.311,18.8137,3
346.739,19.0293,3
344.047,19.0024,3
341.016,19.3936,3
425.504,15.7643,2
412.899,16.101,2
390.391,15.9183,2
362.837,15.342,2
335.151,14.9713,2
533.678,12.7481,4
535.328,13.525,4
313.514,16.5254,1
332.531,16.9901,1
488.974,13.4724,4
470.461,15.0744,4
524.329,18.5548,1
573.53,23.6975,0
655.585,20.1209,1
343.093,11.5096,2
417.005,22.2328,3
416.846,22.5843,3
423.324,22.7628,3
320.469,15.561,2
333.355,15.2386,2
351.42,16.0251,2
465.619,16.4899,4
458.64,16.2556,4
378.872,15.2919,2
391.22,20.1198,3
403.54,20.4827,3
402.217,15.394,2
482.174,15.7092,4
459.272,15.0484,4
413.107,13.083,2
397.058,16.4192,4
794.953,24.3939,0
792.544,24.4925,0
779.957,24.7448,0
349.779,16.4415,4
515.286,16.3293,2
532.245,15.4347,2
541.884,15.1059,2
539.051,14.23,2
521.646,15.0324,2
494.478,15.0054,2
348.624,20.2732,3
412.745,14.125,2
383.256,14.4494,2
370.846,15.1425,2
381.162,15.3338,2
410.748,16.1213,2
446.225,15.6614,2
476.888,16.1539,2
489.409,15.6737,2
480.888,14.898,2
456.967,13.8308,2
429.741,13.9753,2
402.966,13.7919,2
390.474,11.4776,2
386.066,12.7663,2
394.503,13.9118,2
413.59,14.577,2
412.539,18.0769,3
403.132,17.6299,3
397.295,17.9753,3
395.895,19.5047,3
399.396,19.2867,3
402.257,19.3072,3
465.428,17.0786,2
452.159,17.2113,2
433.037,17.3563,2
414.233,17.4574,2
399.071,17.8211,2
335.971,21.7241,3
384.275,17.7011,2
383.411,18.2703,2
387.894,16.6647,2
393.016,18.1162,2
397.053,17.2377,2
401.372,15.4307,2
410.285,15.6306,2
425.523,15.1606,2
443.698,14.9948,2
459.094,14.7206,2
425.368,19.1859,3
408.101,19.4909,3
393.397,19.8049,3
458.658,12.8575,2
463.288,13.4562,2
460.248,17.0206,4
469.166,21.5556,1
459.914,20.8874,1
456.271,20.3281,1
534.943,19.4544,4
568.747,18.5911,4
329.251,15.0987,2
279.806,15.3575,2
614.572,17.1785,4
603.827,15.6378,4
578.489,20.0024,1
592.826,21.1388,1
541.224,24.4592,0
558.26,23.1129,0
575.108,21.9035,0
590.543,22.0208,0
601.145,20.808,0
609.942,22.0614,0
622.356,22.5895,0
623.995,22.4855,0
609.785,23.0534,0
589.499,22.6476,0
573.22,22.1757,0
563.286,22.9874,0
559.735,23.5827,0
559.333,23.4938,0
563.745,23.5601,0
566.703,24.1152,0
562.938,23.4754,0
555.023,24.5834,0
543.292,25.4454,0
529.493,25.2416,0
42.2731,3.23371,5
50.5859,3.6677,5
56.1638,3.19287,5
59.2859,3.65675,5
59.9152,2.79435,5
57.9862,2.79529,5
54.5424,2.96394,5
50.4014,2.23364,5
46.6926,2.13551,5
43.6741,4.09778,5
41.9313,3.27425,5
41.4779,3.44744,5
41.4549,4.07976,5
43.3648,5.24048,5
45.5864,6.59788,5
395.36,13.0496,2
394.682,13.6127,2
393.117,14.3744,2
395.699,13.4065,2
343.973,17.95,3
346.177,18.5884,3
346.523,19.187,3
425.495,16.3528,2
407.493,15.4952,2
379.888,15.5909,2
348.27,15.6982,2
316.941,15.262,2
528.046,12.5735,4
530.408,13.2294,4
525.039,13.1878,4
353.611,17.1697,1
489.327,14.1461,4
471.558,13.1195,4
461.306,14.2405,4
564.841,24.2341,0
553.836,23.8975,0
352.987,11.8042,2
394.37,21.6843,3
396.834,22.7605,3
403.581,22.8433,3
331.61,15.1503,2
342.975,14.7335,2
357.652,13.7174,2
470.876,16.8283,4
464.044,17.249,4
383.513,14.6376,2
394.741,20.8331,3
407.01,21.5021,3
418.142,14.4343,2
478.166,16.4081,4
499.901,18.8936,1
431.263,12.5024,2
436.647,13.1801,2
377.156,15.1897,4
777.609,25.4863,0
760.181,25.2249,0
354.908,15.7457,4
523.3,15.2011,2
538.81,15.2382,2
544.771,13.6926,2
534.813,13.3209,2
509.901,14.9397,2
473.798,14.0881,2
429.612,14.3725,2
390.736,15.0902,2
362.712,15.556,2
355.328,15.2183,2
369.243,15.6297,2
402.175,15.878,2
440.929,15.651,2
473.842,15.4881,2
490.446,16.5163,2
485.24,13.8525,2
464.591,13.7809,2
435.222,14.073,2
405.904,12.7677,2
384.046,13.697,2
375.791,13.8523,2
378.591,13.8547,2
395.784,15.0712,2
418.399,18.3103,3
401.264,18.5633,3
392.312,19.2279,3
389.679,20.2327,3
393.756,20.7029,3
458.942,17.5338,2
461.077,18.8216,2
451.908,18.0233,2
435.402,17.8667,2
416.642,17.9459,2
399.37,17.5086,2
322.626,21.9271,3
379.606,17.4205,2
376.02,18.129,2
377.861,16.7815,2
383.842,17.8466,2
391.626,18.8192,2
393.088,16.0203,2
400.656,15.3101,2
416.939,15.1006,2
442.124,15.7958,2
461.795,14.4237,2
470.26,13.8626,2
418.72,19.205,3
403.073,19.1012,3
394.422,20.415,3
485.672,14.6222,2
496.516,14.502,2
474.804,18.0253,4
444.877,21.4487,1
435.713,20.1046,1
437.8,19.9685,1
559.505,20.2049,4
586.591,19.2869,4
601.549,17.5787,4
601.829,17.555,4
590.224,16.4195,4
569.111,15.9305,4
606.611,21.0279,1
607.674,21.4314,1
599.926,20.3158,1
585.57,22.4402,0
595.594,21.622,0
605.3,21.7463,0
612.701,22.6364,0
620.117,22.1604,0
617.908,21.5803,0
603.81,22.2337,0
591.699,21.3174,0
583.357,21.6018,0
577.606,22.2716,0
575.825,22.9031,0
573.48,22.882,0
569.123,23.9886,0
564.137,23.629,0
553.504,24.31,0
540.315,23.8033,0
527.358,24.6078,0
511.526,25.3036,0
46.2694,2.53177,5
52.9574,2.55222,5
57.3286,2.62758,5
59.0104,3.00968,5
59.0912,2.73409,5
56.2352,2.6635,5
51.8318,2.8612,5
47.6251,1.73283,5
43.7413,2.76092,5
41.282,2.92379,5
40.4422,3.6596,5
41.1684,3.64225,5
41.9393,4.29317,5
44.5784,5.22652,5
47.8433,4.44342,5
420.606,13.092,2
417.934,14.1735,2
410.516,14.0855,2
408.842,14.161,2
410.304,14.0583,2
415.078,14.4901,2
416.304,14.8449,2
410.418,15.116,2
390.705,14.7429,2
359.722,14.6912,2
324.665,13.806,2
292.454,14.7719,2
523.374,12.446,4
527.318,12.7436,4
520.329,12.2581,4
387.052,16.1708,1
488.615,13.0814,4
472.467,12.9343,4
459.575,13.473,4
580.892,18.0634,1
625.425,18.4964,1
363.512,12.5423,2
380.288,21.5877,3
382.113,23.0828,3
392.211,22.6658,3
334.767,14.9222,2
344.31,14.4832,2
355.918,15.1788,2
366.039,14.3433,2
477.666,17.4457,4
388.216,14.9208,2
385.945,20.5792,3
398.352,21.1546,3
413.785,21.5127,3
441.582,14.1798,2
494.581,18.9675,1
428.322,15.5057,4
446.439,13.6393,2
458.168,13.4082,2
497.426,18.2953,1
740.99,25.1252,0
510.566,19.8219,1
522.906,13.7462,2
536.546,14.0259,2
537.262,12.4504,2
521.943,13.0946,2
492.811,12.1846,2
451.451,13.7203,2
410.094,14.067,2
375.086,14.4484,2
352.403,14.3438,2
347.807,16.3407,2
363.609,16.2484,2
395.929,15.5606,2
434.746,16.3628,2
469.483,15.6656,2
488.803,16.5097,2
484.707,15.2817,2
464.889,15.3543,2
436.867,13.9887,2
405.928,15.0928,2
381.513,14.2165,2
371.481,13.9646,2
373.747,14.9538,2
390.559,15.6157,2
419.061,19.103,3
397.854,20.4368,3
384.839,19.6623,3
383.389,21.0656,3
386.422,20.576,3
455.682,17.1415,2
460.975,17.3757,2
363.139,23.182,3
440.745,18.9711,2
421.916,17.8326,2
404.394,17.8611,2
388.106,18.7115,2
376.495,17.2738,2
370.608,18.7021,2
371.081,19.1715,2
375.776,19.1367,2
379.067,17.6147,2
381.023,15.924,2
390.307,15.8697,2
414.682,15.4327,2
440.259,15.7184,2
459.34,15.1148,2
466.857,14.6072,2
471.185,15.0093,2
415.159,20.2261,3
407.037,19.4157,3
490.721,13.7047,2
501.793,14.4838,2
503.713,14.9211,2
494.728,17.6375,4
421.375,19.2757,1
422.649,19.772,1
440.026,18.9998,1
469.221,20.0792,1
587.466,17.6892,4
587.762,17.3165,4
576.456,16.6398,4
556.861,15.0983,4
603.042,19.4433,1
597.216,21.2555,1
583.935,21.1374,1
594.844,22.3956,0
601.352,21.973,0
608.176,22.5498,0
611.231,23.3415,0
613.317,22.6969,0
611.225,22.3972,0
603.043,21.7754,0
596.856,22.6515,0
594.144,21.1884,0
594.63,23.0171,0
591.451,24.1199,0
588.051,22.6413,0
579.143,23.4642,0
566.18,24.9148,0
549.645,24.1081,0
531.915,24.4766,0
519.13,23.1868,0
508.056,24.3947,0
500.867,25.1113,0
53.4694,3.62498,5
56.6797,3.06657,5
57.5302,2.86009,5
57.1325,3.12501,5
53.8389,2.6698,5
48.5364,3.06374,5
43.7532,2.79801,5
39.8843,3.15947,5
37.1017,3.72735,5
37.2766,3.68215,5
38.4345,4.47811,5
41.0622,3.6607,5
44.6313,4.80103,5
48.9549,4.59113,5
429.752,13.8885,2
425.827,14.001,2
416.576,13.8558,2
407.287,14.3024,2
400.048,15.5569,2
396.862,13.7167,2
391.925,14.676,2
382.532,14.2958,2
362.896,15.725,2
333.35,14.2591,2
299.75,14.0915,2
269.256,14.8541,2
250.664,16.2437,2
518.745,12.4785,4
513.238,11.7925,4
500.5,12.7905,4
485.546,12.0803,4
468.959,13.5811,4
454.673,12.4808,4
580.638,18.0398,1
613.941,18.5974,1
367.274,12.894,2
373.628,21.9726,3
377.052,22.3313,3
391.307,21.983,3
326.808,15.4741,2
334.723,15.7816,2
347.77,14.5414,2
359.686,14.9949,2
493.822,18.2134,4
392.491,14.4216,2
